stride,offset,query_index,sequence_id,sample_id,appearances
1,0,9462,seq0033,seq0033_g000262,8
1,0,9463,seq0033,seq0033_g000263,8
1,0,9464,seq0033,seq0033_g000264,8
1,0,9465,seq0033,seq0033_g000265,8
1,0,9466,seq0033,seq0033_g000266,8
1,0,9467,seq0033,seq0033_g000267,8
1,0,9468,seq0033,seq0033_g000268,8
1,0,9469,seq0033,seq0033_g000269,8
1,0,9470,seq0033,seq0033_g000270,8
1,0,9471,seq0033,seq0033_g000271,8
1,0,9472,seq0033,seq0033_g000272,8
1,0,9473,seq0033,seq0033_g000273,8
1,0,9474,seq0033,seq0033_g000274,8
1,0,9475,seq0033,seq0033_g000275,8
1,0,9476,seq0033,seq0033_g000276,8
1,0,9477,seq0033,seq0033_g000277,8
1,0,9478,seq0033,seq0033_g000278,8
1,0,9479,seq0033,seq0033_g000279,8
1,0,9480,seq0033,seq0033_g000280,8
1,0,9481,seq0033,seq0033_g000281,8
1,0,9482,seq0033,seq0033_g000282,8
1,0,9483,seq0033,seq0033_g000283,8
1,0,9484,seq0033,seq0033_g000284,8
1,0,9485,seq0033,seq0033_g000285,8
1,0,9486,seq0033,seq0033_g000286,8
1,0,9487,seq0033,seq0033_g000287,8
1,0,9488,seq0033,seq0033_g000288,8
1,0,9489,seq0033,seq0033_g000289,8
1,0,9490,seq0033,seq0033_g000290,8
1,0,9491,seq0033,seq0033_g000291,8
1,0,9492,seq0033,seq0033_g000292,8
1,0,9493,seq0033,seq0033_g000293,8
1,0,9494,seq0033,seq0033_g000294,8
1,0,9495,seq0033,seq0033_g000295,8
1,0,9496,seq0033,seq0033_g000296,8
1,0,9497,seq0033,seq0033_g000297,8
1,0,9498,seq0033,seq0033_g000298,8
1,0,9499,seq0033,seq0033_g000299,8
1,0,9500,seq0033,seq0033_g000300,8
1,0,9501,seq0033,seq0033_g000301,8
1,0,9502,seq0033,seq0033_g000302,8
1,0,9503,seq0033,seq0033_g000303,8
1,0,9504,seq0033,seq0033_g000304,8
1,0,9505,seq0033,seq0033_g000305,8
1,0,9506,seq0033,seq0033_g000306,8
1,0,9507,seq0033,seq0033_g000307,8
1,0,9508,seq0033,seq0033_g000308,8
1,0,9509,seq0033,seq0033_g000309,8
1,0,9510,seq0033,seq0033_g000310,8
1,0,9511,seq0033,seq0033_g000311,8
1,0,9512,seq0033,seq0033_g000312,8
1,0,9513,seq0033,seq0033_g000313,8
1,0,9514,seq0033,seq0033_g000314,8
1,0,9515,seq0033,seq0033_g000315,8
1,0,9516,seq0033,seq0033_g000316,8
1,0,9517,seq0033,seq0033_g000317,8
1,0,9518,seq0033,seq0033_g000318,8
1,0,9519,seq0033,seq0033_g000319,8
1,0,9520,seq0033,seq0033_g000320,8
1,0,9521,seq0033,seq0033_g000321,8
1,0,9522,seq0033,seq0033_g000322,8
1,0,9523,seq0033,seq0033_g000323,8
1,0,9524,seq0033,seq0033_g000324,8
1,0,9525,seq0033,seq0033_g000325,8
1,0,9526,seq0033,seq0033_g000326,8
1,0,9527,seq0033,seq0033_g000327,8
1,0,9528,seq0033,seq0033_g000328,8
1,0,9529,seq0033,seq0033_g000329,8
1,0,9530,seq0033,seq0033_g000330,8
1,0,9531,seq0033,seq0033_g000331,8
1,0,9532,seq0033,seq0033_g000332,8
1,0,9533,seq0033,seq0033_g000333,8
1,0,9534,seq0033,seq0033_g000334,8
1,0,9535,seq0033,seq0033_g000335,8
1,0,9536,seq0033,seq0033_g000336,8
1,0,9537,seq0033,seq0033_g000337,8
1,0,9538,seq0033,seq0033_g000338,8
1,0,9539,seq0033,seq0033_g000339,8
1,0,9540,seq0033,seq0033_g000340,8
1,0,9541,seq0033,seq0033_g000341,8
1,0,9542,seq0033,seq0033_g000342,8
1,0,9543,seq0033,seq0033_g000343,8
1,0,9544,seq0033,seq0033_g000344,8
1,0,9545,seq0033,seq0033_g000345,8
1,0,9546,seq0033,seq0033_g000346,8
1,0,9547,seq0033,seq0033_g000347,8
1,0,9548,seq0033,seq0033_g000348,8
1,0,9549,seq0033,seq0033_g000349,8
1,0,9550,seq0033,seq0033_g000350,8
1,0,9551,seq0033,seq0033_g000351,8
1,0,9552,seq0033,seq0033_g000352,8
1,0,9553,seq0033,seq0033_g000353,8
1,0,9554,seq0033,seq0033_g000354,8
1,0,9555,seq0033,seq0033_g000355,8
1,0,9556,seq0033,seq0033_g000356,8
1,0,9557,seq0033,seq0033_g000357,8
1,0,9558,seq0033,seq0033_g000358,8
1,0,9559,seq0033,seq0033_g000359,8
1,0,9560,seq0033,seq0033_g000360,8
1,0,9561,seq0033,seq0033_g000361,8
1,0,9562,seq0033,seq0033_g000362,8
1,0,9563,seq0033,seq0033_g000363,8
1,0,9564,seq0033,seq0033_g000364,8
1,0,9565,seq0033,seq0033_g000365,8
1,0,9566,seq0033,seq0033_g000366,8
1,0,9567,seq0033,seq0033_g000367,8
1,0,9568,seq0033,seq0033_g000368,8
1,0,9569,seq0033,seq0033_g000369,8
1,0,9570,seq0033,seq0033_g000370,8
1,0,9571,seq0033,seq0033_g000371,8
1,0,9572,seq0033,seq0033_g000372,8
1,0,9573,seq0033,seq0033_g000373,8
1,0,9574,seq0033,seq0033_g000374,8
1,0,9575,seq0033,seq0033_g000375,8
1,0,9576,seq0033,seq0033_g000376,8
1,0,9577,seq0033,seq0033_g000377,8
1,0,9578,seq0033,seq0033_g000378,8
1,0,9579,seq0033,seq0033_g000379,8
1,0,9580,seq0033,seq0033_g000380,8
1,0,9581,seq0033,seq0033_g000381,8
1,0,9582,seq0033,seq0033_g000382,8
1,0,9583,seq0033,seq0033_g000383,8
1,0,9584,seq0033,seq0033_g000384,8
1,0,9585,seq0033,seq0033_g000385,8
1,0,9586,seq0033,seq0033_g000386,8
1,0,9587,seq0033,seq0033_g000387,8
1,0,9588,seq0033,seq0033_g000388,8
1,0,9589,seq0033,seq0033_g000389,8
1,0,9590,seq0033,seq0033_g000390,8
1,0,9591,seq0033,seq0033_g000391,8
1,0,9592,seq0033,seq0033_g000392,8
1,0,9593,seq0033,seq0033_g000393,7
1,0,9594,seq0033,seq0033_g000394,6
1,0,9595,seq0033,seq0033_g000395,5
1,0,9596,seq0033,seq0033_g000396,4
1,0,9597,seq0033,seq0033_g000397,3
1,0,9598,seq0033,seq0033_g000398,2
1,0,9599,seq0033,seq0033_g000399,1
1,0,9600,seq0034,seq0034_g000000,8
1,0,9601,seq0034,seq0034_g000001,8
1,0,9602,seq0034,seq0034_g000002,8
1,0,9603,seq0034,seq0034_g000003,8
1,0,9604,seq0034,seq0034_g000004,8
1,0,9605,seq0034,seq0034_g000005,8
1,0,9606,seq0034,seq0034_g000006,8
1,0,9607,seq0034,seq0034_g000007,8
1,0,9608,seq0034,seq0034_g000008,8
1,0,9609,seq0034,seq0034_g000009,8
1,0,9610,seq0034,seq0034_g000010,8
1,0,9611,seq0034,seq0034_g000011,8
1,0,9612,seq0034,seq0034_g000012,8
1,0,9613,seq0034,seq0034_g000013,8
1,0,9614,seq0034,seq0034_g000014,8
1,0,9615,seq0034,seq0034_g000015,8
1,0,9616,seq0034,seq0034_g000016,8
1,0,9617,seq0034,seq0034_g000017,8
1,0,9618,seq0034,seq0034_g000018,8
1,0,9619,seq0034,seq0034_g000019,8
1,0,9620,seq0034,seq0034_g000020,8
1,0,9621,seq0034,seq0034_g000021,8
1,0,9622,seq0034,seq0034_g000022,8
1,0,9623,seq0034,seq0034_g000023,8
1,0,9624,seq0034,seq0034_g000024,8
1,0,9625,seq0034,seq0034_g000025,8
1,0,9626,seq0034,seq0034_g000026,8
1,0,9627,seq0034,seq0034_g000027,8
1,0,9628,seq0034,seq0034_g000028,8
1,0,9629,seq0034,seq0034_g000029,8
1,0,9630,seq0034,seq0034_g000030,8
1,0,9631,seq0034,seq0034_g000031,8
1,0,9632,seq0034,seq0034_g000032,8
1,0,9633,seq0034,seq0034_g000033,8
1,0,9634,seq0034,seq0034_g000034,8
1,0,9635,seq0034,seq0034_g000035,8
1,0,9636,seq0034,seq0034_g000036,8
1,0,9637,seq0034,seq0034_g000037,8
1,0,9638,seq0034,seq0034_g000038,8
1,0,9639,seq0034,seq0034_g000039,8
1,0,9640,seq0034,seq0034_g000040,8
1,0,9641,seq0034,seq0034_g000041,8
1,0,9642,seq0034,seq0034_g000042,8
1,0,9643,seq0034,seq0034_g000043,8
1,0,9644,seq0034,seq0034_g000044,8
1,0,9645,seq0034,seq0034_g000045,8
1,0,9646,seq0034,seq0034_g000046,8
1,0,9647,seq0034,seq0034_g000047,8
1,0,9648,seq0034,seq0034_g000048,8
1,0,9649,seq0034,seq0034_g000049,8
1,0,9650,seq0034,seq0034_g000050,8
1,0,9651,seq0034,seq0034_g000051,8
1,0,9652,seq0034,seq0034_g000052,8
1,0,9653,seq0034,seq0034_g000053,8
1,0,9654,seq0034,seq0034_g000054,8
1,0,9655,seq0034,seq0034_g000055,8
1,0,9656,seq0034,seq0034_g000056,8
1,0,9657,seq0034,seq0034_g000057,8
1,0,9658,seq0034,seq0034_g000058,8
1,0,9659,seq0034,seq0034_g000059,8
1,0,9660,seq0034,seq0034_g000060,8
1,0,9661,seq0034,seq0034_g000061,8
1,0,9662,seq0034,seq0034_g000062,8
1,0,9663,seq0034,seq0034_g000063,8
1,0,9664,seq0034,seq0034_g000064,8
1,0,9665,seq0034,seq0034_g000065,8
1,0,9666,seq0034,seq0034_g000066,8
1,0,9667,seq0034,seq0034_g000067,8
1,0,9668,seq0034,seq0034_g000068,8
1,0,9669,seq0034,seq0034_g000069,8
1,0,9670,seq0034,seq0034_g000070,8
1,0,9671,seq0034,seq0034_g000071,8
1,0,9672,seq0034,seq0034_g000072,8
1,0,9673,seq0034,seq0034_g000073,8
1,0,9674,seq0034,seq0034_g000074,8
1,0,9675,seq0034,seq0034_g000075,8
1,0,9676,seq0034,seq0034_g000076,8
1,0,9677,seq0034,seq0034_g000077,8
1,0,9678,seq0034,seq0034_g000078,8
1,0,9679,seq0034,seq0034_g000079,8
1,0,9680,seq0034,seq0034_g000080,8
1,0,9681,seq0034,seq0034_g000081,8
1,0,9682,seq0034,seq0034_g000082,8
1,0,9683,seq0034,seq0034_g000083,8
1,0,9684,seq0034,seq0034_g000084,8
1,0,9685,seq0034,seq0034_g000085,8
1,0,9686,seq0034,seq0034_g000086,8
1,0,9687,seq0034,seq0034_g000087,8
1,0,9688,seq0034,seq0034_g000088,8
1,0,9689,seq0034,seq0034_g000089,8
1,0,9690,seq0034,seq0034_g000090,8
1,0,9691,seq0034,seq0034_g000091,8
1,0,9692,seq0034,seq0034_g000092,8
1,0,9693,seq0034,seq0034_g000093,8
1,0,9694,seq0034,seq0034_g000094,8
1,0,9695,seq0034,seq0034_g000095,8
1,0,9696,seq0034,seq0034_g000096,8
1,0,9697,seq0034,seq0034_g000097,8
1,0,9698,seq0034,seq0034_g000098,8
1,0,9699,seq0034,seq0034_g000099,8
1,0,9700,seq0034,seq0034_g000100,8
1,0,9701,seq0034,seq0034_g000101,8
1,0,9702,seq0034,seq0034_g000102,8
1,0,9703,seq0034,seq0034_g000103,8
1,0,9704,seq0034,seq0034_g000104,8
1,0,9705,seq0034,seq0034_g000105,8
1,0,9706,seq0034,seq0034_g000106,8
1,0,9707,seq0034,seq0034_g000107,8
1,0,9708,seq0034,seq0034_g000108,8
1,0,9709,seq0034,seq0034_g000109,8
1,0,9710,seq0034,seq0034_g000110,8
1,0,9711,seq0034,seq0034_g000111,8
1,0,9712,seq0034,seq0034_g000112,8
1,0,9713,seq0034,seq0034_g000113,8
1,0,9714,seq0034,seq0034_g000114,8
1,0,9715,seq0034,seq0034_g000115,8
1,0,9716,seq0034,seq0034_g000116,8
1,0,9717,seq0034,seq0034_g000117,8
1,0,9718,seq0034,seq0034_g000118,8
1,0,9719,seq0034,seq0034_g000119,8
1,0,9720,seq0034,seq0034_g000120,8
1,0,9721,seq0034,seq0034_g000121,8
1,0,9722,seq0034,seq0034_g000122,8
1,0,9723,seq0034,seq0034_g000123,8
1,0,9724,seq0034,seq0034_g000124,8
1,0,9725,seq0034,seq0034_g000125,8
1,0,9726,seq0034,seq0034_g000126,8
1,0,9727,seq0034,seq0034_g000127,8
1,0,9728,seq0034,seq0034_g000128,8
1,0,9729,seq0034,seq0034_g000129,8
1,0,9730,seq0034,seq0034_g000130,8
1,0,9731,seq0034,seq0034_g000131,8
1,0,9732,seq0034,seq0034_g000132,8
1,0,9733,seq0034,seq0034_g000133,8
1,0,9734,seq0034,seq0034_g000134,8
1,0,9735,seq0034,seq0034_g000135,8
1,0,9736,seq0034,seq0034_g000136,8
1,0,9737,seq0034,seq0034_g000137,8
1,0,9738,seq0034,seq0034_g000138,8
1,0,9739,seq0034,seq0034_g000139,8
1,0,9740,seq0034,seq0034_g000140,8
1,0,9741,seq0034,seq0034_g000141,8
1,0,9742,seq0034,seq0034_g000142,8
1,0,9743,seq0034,seq0034_g000143,8
1,0,9744,seq0034,seq0034_g000144,8
1,0,9745,seq0034,seq0034_g000145,8
1,0,9746,seq0034,seq0034_g000146,8
1,0,9747,seq0034,seq0034_g000147,8
1,0,9748,seq0034,seq0034_g000148,8
1,0,9749,seq0034,seq0034_g000149,8
1,0,9750,seq0034,seq0034_g000150,8
1,0,9751,seq0034,seq0034_g000151,8
1,0,9752,seq0034,seq0034_g000152,8
1,0,9753,seq0034,seq0034_g000153,8
1,0,9754,seq0034,seq0034_g000154,8
1,0,9755,seq0034,seq0034_g000155,8
1,0,9756,seq0034,seq0034_g000156,8
1,0,9757,seq0034,seq0034_g000157,8
1,0,9758,seq0034,seq0034_g000158,8
1,0,9759,seq0034,seq0034_g000159,8
1,0,9760,seq0034,seq0034_g000160,8
1,0,9761,seq0034,seq0034_g000161,8
1,0,9762,seq0034,seq0034_g000162,8
1,0,9763,seq0034,seq0034_g000163,8
1,0,9764,seq0034,seq0034_g000164,8
1,0,9765,seq0034,seq0034_g000165,8
1,0,9766,seq0034,seq0034_g000166,8
1,0,9767,seq0034,seq0034_g000167,8
1,0,9768,seq0034,seq0034_g000168,8
1,0,9769,seq0034,seq0034_g000169,8
1,0,9770,seq0034,seq0034_g000170,8
1,0,9771,seq0034,seq0034_g000171,8
1,0,9772,seq0034,seq0034_g000172,8
1,0,9773,seq0034,seq0034_g000173,8
1,0,9774,seq0034,seq0034_g000174,8
1,0,9775,seq0034,seq0034_g000175,8
1,0,9776,seq0034,seq0034_g000176,8
1,0,9777,seq0034,seq0034_g000177,8
1,0,9778,seq0034,seq0034_g000178,8
1,0,9779,seq0034,seq0034_g000179,8
1,0,9780,seq0034,seq0034_g000180,8
1,0,9781,seq0034,seq0034_g000181,8
1,0,9782,seq0034,seq0034_g000182,8
1,0,9783,seq0034,seq0034_g000183,8
1,0,9784,seq0034,seq0034_g000184,8
1,0,9785,seq0034,seq0034_g000185,8
1,0,9786,seq0034,seq0034_g000186,8
1,0,9787,seq0034,seq0034_g000187,8
1,0,9788,seq0034,seq0034_g000188,8
1,0,9789,seq0034,seq0034_g000189,8
1,0,9790,seq0034,seq0034_g000190,8
1,0,9791,seq0034,seq0034_g000191,8
1,0,9792,seq0034,seq0034_g000192,8
1,0,9793,seq0034,seq0034_g000193,8
1,0,9794,seq0034,seq0034_g000194,8
1,0,9795,seq0034,seq0034_g000195,8
1,0,9796,seq0034,seq0034_g000196,8
1,0,9797,seq0034,seq0034_g000197,8
1,0,9798,seq0034,seq0034_g000198,8
1,0,9799,seq0034,seq0034_g000199,8
1,0,9800,seq0034,seq0034_g000200,8
1,0,9801,seq0034,seq0034_g000201,8
1,0,9802,seq0034,seq0034_g000202,8
1,0,9803,seq0034,seq0034_g000203,8
1,0,9804,seq0034,seq0034_g000204,8
1,0,9805,seq0034,seq0034_g000205,8
1,0,9806,seq0034,seq0034_g000206,8
1,0,9807,seq0034,seq0034_g000207,8
1,0,9808,seq0034,seq0034_g000208,8
1,0,9809,seq0034,seq0034_g000209,8
1,0,9810,seq0034,seq0034_g000210,8
1,0,9811,seq0034,seq0034_g000211,8
1,0,9812,seq0034,seq0034_g000212,8
1,0,9813,seq0034,seq0034_g000213,8
1,0,9814,seq0034,seq0034_g000214,8
1,0,9815,seq0034,seq0034_g000215,8
1,0,9816,seq0034,seq0034_g000216,8
1,0,9817,seq0034,seq0034_g000217,8
1,0,9818,seq0034,seq0034_g000218,8
1,0,9819,seq0034,seq0034_g000219,8
1,0,9820,seq0034,seq0034_g000220,8
1,0,9821,seq0034,seq0034_g000221,8
1,0,9822,seq0034,seq0034_g000222,8
1,0,9823,seq0034,seq0034_g000223,8
1,0,9824,seq0034,seq0034_g000224,8
1,0,9825,seq0034,seq0034_g000225,8
1,0,9826,seq0034,seq0034_g000226,8
1,0,9827,seq0034,seq0034_g000227,8
1,0,9828,seq0034,seq0034_g000228,8
1,0,9829,seq0034,seq0034_g000229,8
1,0,9830,seq0034,seq0034_g000230,8
1,0,9831,seq0034,seq0034_g000231,8
1,0,9832,seq0034,seq0034_g000232,8
1,0,9833,seq0034,seq0034_g000233,8
1,0,9834,seq0034,seq0034_g000234,8
1,0,9835,seq0034,seq0034_g000235,8
1,0,9836,seq0034,seq0034_g000236,8
1,0,9837,seq0034,seq0034_g000237,8
1,0,9838,seq0034,seq0034_g000238,8
1,0,9839,seq0034,seq0034_g000239,8
1,0,9840,seq0034,seq0034_g000240,8
1,0,9841,seq0034,seq0034_g000241,8
1,0,9842,seq0034,seq0034_g000242,8
1,0,9843,seq0034,seq0034_g000243,8
1,0,9844,seq0034,seq0034_g000244,8
1,0,9845,seq0034,seq0034_g000245,8
1,0,9846,seq0034,seq0034_g000246,8
1,0,9847,seq0034,seq0034_g000247,8
1,0,9848,seq0034,seq0034_g000248,8
1,0,9849,seq0034,seq0034_g000249,8
1,0,9850,seq0034,seq0034_g000250,8
1,0,9851,seq0034,seq0034_g000251,8
1,0,9852,seq0034,seq0034_g000252,8
1,0,9853,seq0034,seq0034_g000253,8
1,0,9854,seq0034,seq0034_g000254,8
1,0,9855,seq0034,seq0034_g000255,8
1,0,9856,seq0034,seq0034_g000256,8
1,0,9857,seq0034,seq0034_g000257,8
1,0,9858,seq0034,seq0034_g000258,8
1,0,9859,seq0034,seq0034_g000259,8
1,0,9860,seq0034,seq0034_g000260,8
1,0,9861,seq0034,seq0034_g000261,8
1,0,9862,seq0034,seq0034_g000262,8
1,0,9863,seq0034,seq0034_g000263,8
1,0,9864,seq0034,seq0034_g000264,8
1,0,9865,seq0034,seq0034_g000265,8
1,0,9866,seq0034,seq0034_g000266,8
1,0,9867,seq0034,seq0034_g000267,8
1,0,9868,seq0034,seq0034_g000268,8
1,0,9869,seq0034,seq0034_g000269,8
1,0,9870,seq0034,seq0034_g000270,8
1,0,9871,seq0034,seq0034_g000271,8
1,0,9872,seq0034,seq0034_g000272,8
1,0,9873,seq0034,seq0034_g000273,8
1,0,9874,seq0034,seq0034_g000274,8
1,0,9875,seq0034,seq0034_g000275,8
1,0,9876,seq0034,seq0034_g000276,8
1,0,9877,seq0034,seq0034_g000277,8
1,0,9878,seq0034,seq0034_g000278,8
1,0,9879,seq0034,seq0034_g000279,8
1,0,9880,seq0034,seq0034_g000280,8
1,0,9881,seq0034,seq0034_g000281,8
1,0,9882,seq0034,seq0034_g000282,8
1,0,9883,seq0034,seq0034_g000283,8
1,0,9884,seq0034,seq0034_g000284,8
1,0,9885,seq0034,seq0034_g000285,8
1,0,9886,seq0034,seq0034_g000286,8
1,0,9887,seq0034,seq0034_g000287,8
1,0,9888,seq0034,seq0034_g000288,8
1,0,9889,seq0034,seq0034_g000289,8
1,0,9890,seq0034,seq0034_g000290,8
1,0,9891,seq0034,seq0034_g000291,8
1,0,9892,seq0034,seq0034_g000292,8
1,0,9893,seq0034,seq0034_g000293,8
1,0,9894,seq0034,seq0034_g000294,8
1,0,9895,seq0034,seq0034_g000295,8
1,0,9896,seq0034,seq0034_g000296,8
1,0,9897,seq0034,seq0034_g000297,8
1,0,9898,seq0034,seq0034_g000298,8
1,0,9899,seq0034,seq0034_g000299,8
1,0,9900,seq0034,seq0034_g000300,8
1,0,9901,seq0034,seq0034_g000301,8
1,0,9902,seq0034,seq0034_g000302,8
1,0,9903,seq0034,seq0034_g000303,8
1,0,9904,seq0034,seq0034_g000304,8
1,0,9905,seq0034,seq0034_g000305,8
1,0,9906,seq0034,seq0034_g000306,8
1,0,9907,seq0034,seq0034_g000307,8
1,0,9908,seq0034,seq0034_g000308,8
1,0,9909,seq0034,seq0034_g000309,8
1,0,9910,seq0034,seq0034_g000310,8
1,0,9911,seq0034,seq0034_g000311,8
1,0,9912,seq0034,seq0034_g000312,8
1,0,9913,seq0034,seq0034_g000313,8
1,0,9914,seq0034,seq0034_g000314,8
1,0,9915,seq0034,seq0034_g000315,8
1,0,9916,seq0034,seq0034_g000316,8
1,0,9917,seq0034,seq0034_g000317,8
1,0,9918,seq0034,seq0034_g000318,8
1,0,9919,seq0034,seq0034_g000319,8
1,0,9920,seq0034,seq0034_g000320,8
1,0,9921,seq0034,seq0034_g000321,8
1,0,9922,seq0034,seq0034_g000322,8
1,0,9923,seq0034,seq0034_g000323,8
1,0,9924,seq0034,seq0034_g000324,8
1,0,9925,seq0034,seq0034_g000325,8
1,0,9926,seq0034,seq0034_g000326,8
1,0,9927,seq0034,seq0034_g000327,8
1,0,9928,seq0034,seq0034_g000328,8
1,0,9929,seq0034,seq0034_g000329,8
1,0,9930,seq0034,seq0034_g000330,8
1,0,9931,seq0034,seq0034_g000331,8
1,0,9932,seq0034,seq0034_g000332,8
1,0,9933,seq0034,seq0034_g000333,8
1,0,9934,seq0034,seq0034_g000334,8
1,0,9935,seq0034,seq0034_g000335,8
1,0,9936,seq0034,seq0034_g000336,8
1,0,9937,seq0034,seq0034_g000337,8
1,0,9938,seq0034,seq0034_g000338,8
1,0,9939,seq0034,seq0034_g000339,8
1,0,9940,seq0034,seq0034_g000340,8
1,0,9941,seq0034,seq0034_g000341,8
1,0,9942,seq0034,seq0034_g000342,8
1,0,9943,seq0034,seq0034_g000343,8
1,0,9944,seq0034,seq0034_g000344,8
1,0,9945,seq0034,seq0034_g000345,8
1,0,9946,seq0034,seq0034_g000346,8
1,0,9947,seq0034,seq0034_g000347,8
1,0,9948,seq0034,seq0034_g000348,8
1,0,9949,seq0034,seq0034_g000349,8
1,0,9950,seq0034,seq0034_g000350,8
1,0,9951,seq0034,seq0034_g000351,8
1,0,9952,seq0034,seq0034_g000352,8
1,0,9953,seq0034,seq0034_g000353,8
1,0,9954,seq0034,seq0034_g000354,8
1,0,9955,seq0034,seq0034_g000355,8
1,0,9956,seq0034,seq0034_g000356,8
1,0,9957,seq0034,seq0034_g000357,8
1,0,9958,seq0034,seq0034_g000358,8
1,0,9959,seq0034,seq0034_g000359,8
1,0,9960,seq0034,seq0034_g000360,8
1,0,9961,seq0034,seq0034_g000361,8
1,0,9962,seq0034,seq0034_g000362,8
1,0,9963,seq0034,seq0034_g000363,8
1,0,9964,seq0034,seq0034_g000364,8
1,0,9965,seq0034,seq0034_g000365,8
1,0,9966,seq0034,seq0034_g000366,8
1,0,9967,seq0034,seq0034_g000367,8
1,0,9968,seq0034,seq0034_g000368,8
1,0,9969,seq0034,seq0034_g000369,8
1,0,9970,seq0034,seq0034_g000370,8
1,0,9971,seq0034,seq0034_g000371,8
1,0,9972,seq0034,seq0034_g000372,8
1,0,9973,seq0034,seq0034_g000373,8
1,0,9974,seq0034,seq0034_g000374,8
1,0,9975,seq0034,seq0034_g000375,8
1,0,9976,seq0034,seq0034_g000376,8
1,0,9977,seq0034,seq0034_g000377,8
1,0,9978,seq0034,seq0034_g000378,8
1,0,9979,seq0034,seq0034_g000379,8
1,0,9980,seq0034,seq0034_g000380,8
1,0,9981,seq0034,seq0034_g000381,8
1,0,9982,seq0034,seq0034_g000382,8
1,0,9983,seq0034,seq0034_g000383,8
1,0,9984,seq0034,seq0034_g000384,8
1,0,9985,seq0034,seq0034_g000385,8
1,0,9986,seq0034,seq0034_g000386,8
1,0,9987,seq0034,seq0034_g000387,8
1,0,9988,seq0034,seq0034_g000388,8
1,0,9989,seq0034,seq0034_g000389,8
1,0,9990,seq0034,seq0034_g000390,8
1,0,9991,seq0034,seq0034_g000391,8
1,0,9992,seq0034,seq0034_g000392,8
1,0,9993,seq0034,seq0034_g000393,7
1,0,9994,seq0034,seq0034_g000394,6
1,0,9995,seq0034,seq0034_g000395,5
1,0,9996,seq0034,seq0034_g000396,4
1,0,9997,seq0034,seq0034_g000397,3
1,0,9998,seq0034,seq0034_g000398,2
1,0,9999,seq0034,seq0034_g000399,1
1,0,10000,seq0038,seq0038_g000000,8
1,0,10001,seq0038,seq0038_g000001,8
1,0,10002,seq0038,seq0038_g000002,8
1,0,10003,seq0038,seq0038_g000003,8
1,0,10004,seq0038,seq0038_g000004,8
1,0,10005,seq0038,seq0038_g000005,8
1,0,10006,seq0038,seq0038_g000006,8
1,0,10007,seq0038,seq0038_g000007,8
1,0,10008,seq0038,seq0038_g000008,8
1,0,10009,seq0038,seq0038_g000009,8
1,0,10010,seq0038,seq0038_g000010,8
1,0,10011,seq0038,seq0038_g000011,8
1,0,10012,seq0038,seq0038_g000012,8
1,0,10013,seq0038,seq0038_g000013,8
1,0,10014,seq0038,seq0038_g000014,8
1,0,10015,seq0038,seq0038_g000015,8
1,0,10016,seq0038,seq0038_g000016,8
1,0,10017,seq0038,seq0038_g000017,8
1,0,10018,seq0038,seq0038_g000018,8
1,0,10019,seq0038,seq0038_g000019,8
1,0,10020,seq0038,seq0038_g000020,8
1,0,10021,seq0038,seq0038_g000021,8
1,0,10022,seq0038,seq0038_g000022,8
1,0,10023,seq0038,seq0038_g000023,8
1,0,10024,seq0038,seq0038_g000024,8
1,0,10025,seq0038,seq0038_g000025,8
1,0,10026,seq0038,seq0038_g000026,8
1,0,10027,seq0038,seq0038_g000027,8
1,0,10028,seq0038,seq0038_g000028,8
1,0,10029,seq0038,seq0038_g000029,8
1,0,10030,seq0038,seq0038_g000030,8
1,0,10031,seq0038,seq0038_g000031,8
1,0,10032,seq0038,seq0038_g000032,8
1,0,10033,seq0038,seq0038_g000033,8
1,0,10034,seq0038,seq0038_g000034,8
1,0,10035,seq0038,seq0038_g000035,8
1,0,10036,seq0038,seq0038_g000036,8
1,0,10037,seq0038,seq0038_g000037,8
1,0,10038,seq0038,seq0038_g000038,8
1,0,10039,seq0038,seq0038_g000039,8
1,0,10040,seq0038,seq0038_g000040,8
1,0,10041,seq0038,seq0038_g000041,8
1,0,10042,seq0038,seq0038_g000042,8
1,0,10043,seq0038,seq0038_g000043,8
1,0,10044,seq0038,seq0038_g000044,8
1,0,10045,seq0038,seq0038_g000045,8
1,0,10046,seq0038,seq0038_g000046,8
1,0,10047,seq0038,seq0038_g000047,8
1,0,10048,seq0038,seq0038_g000048,8
1,0,10049,seq0038,seq0038_g000049,8
1,0,10050,seq0038,seq0038_g000050,8
1,0,10051,seq0038,seq0038_g000051,8
1,0,10052,seq0038,seq0038_g000052,8
1,0,10053,seq0038,seq0038_g000053,8
1,0,10054,seq0038,seq0038_g000054,8
1,0,10055,seq0038,seq0038_g000055,8
1,0,10056,seq0038,seq0038_g000056,8
1,0,10057,seq0038,seq0038_g000057,8
1,0,10058,seq0038,seq0038_g000058,8
1,0,10059,seq0038,seq0038_g000059,8
1,0,10060,seq0038,seq0038_g000060,8
1,0,10061,seq0038,seq0038_g000061,8
1,0,10062,seq0038,seq0038_g000062,8
1,0,10063,seq0038,seq0038_g000063,8
1,0,10064,seq0038,seq0038_g000064,8
1,0,10065,seq0038,seq0038_g000065,8
1,0,10066,seq0038,seq0038_g000066,8
1,0,10067,seq0038,seq0038_g000067,8
1,0,10068,seq0038,seq0038_g000068,8
